INT_SQFT,N_BEDROOM,N_BATHROOM,N_OTHER_ROOM,PARK_FACIL,HOUSE_AGE,SALES_PRICE,AREA_Adyar,AREA_AnnaNagar,AREA_Chromepet,AREA_KKNagar,AREA_Karapakkam,AREA_TNagar,AREA_Velachery
743,1,1,0,1,37,8010660,0,0,1,0,0,0,0
1064,1,1,1,1,27,9955930,0,0,1,0,0,0,0
980,1,1,1,1,40,10044600,0,0,1,0,0,0,0
1780,1,1,2,0,11,19459290,0,1,0,0,0,0,0
1665,2,1,1,1,13,12054580,0,0,0,1,0,0,0
1852,3,2,0,1,13,14646780,0,0,0,0,0,0,1
1231,2,1,1,0,6,13874850,0,0,1,0,0,0,0
1413,2,1,1,1,27,8992960,0,0,0,1,0,0,0
2443,4,2,0,0,30,18334400,0,0,0,1,0,0,0
1071,1,1,1,1,19,10223050,0,0,1,0,0,0,0
1614,2,1,1,0,13,10282340,0,0,0,1,0,0,0
1302,1,1,1,1,8,10423760,0,0,0,1,0,0,0
1923,2,1,2,0,17,12320640,0,1,0,0,0,0,0
805,1,1,1,1,38,7915350,0,0,1,0,0,0,0
1586,1,1,2,0,19,10671450,0,1,0,0,0,0,0
1883,3,2,0,0,36,13650440,0,0,0,0,0,0,1
1582,2,1,1,0,24,12363680,0,0,0,1,0,0,0
1109,1,1,1,1,31,9977280,1,0,0,0,0,0,0
968,1,1,1,0,31,6297250,0,0,0,0,1,0,0
1687,2,2,0,0,28,11110000,0,0,0,0,1,0,0
1754,2,1,1,0,52,7091060,0,0,0,0,0,0,1
1766,1,1,2,1,31,13161500,0,1,0,0,0,0,0
1656,2,1,1,1,8,14178210,0,0,0,0,0,0,1
805,1,1,1,0,29,8828350,0,0,1,0,0,0,0
726,1,1,0,0,48,6553750,0,0,0,0,1,0,0
1228,1,1,1,0,48,10933000,0,0,0,0,1,0,0
1995,2,1,2,0,26,20550920,0,1,0,0,0,0,0
931,1,1,1,0,42,8092500,0,0,0,0,1,0,0
737,1,1,0,0,37,5940040,0,0,1,0,0,0,0
1762,2,1,1,1,8,14912460,0,0,0,0,0,0,1
1726,2,1,1,1,19,14471130,0,0,0,0,0,0,1
1915,2,1,2,1,20,15090150,0,0,0,0,0,1,0
729,1,1,0,1,35,7918980,0,0,1,0,0,0,0
1653,2,2,0,0,23,11248000,0,0,0,0,1,0,0
1261,2,1,1,1,8,15044200,0,0,1,0,0,0,0
1744,2,1,1,0,12,9872490,0,0,0,0,0,0,1
791,1,1,0,0,4,7359275,1,0,0,0,0,0,0
2199,3,2,0,1,10,12687420,0,0,0,1,0,0,0
1915,3,2,0,0,30,6997850,0,0,0,0,0,0,1
857,1,1,1,1,18,7738700,0,0,1,0,0,0,0
1853,2,1,2,1,6,21437220,0,1,0,0,0,0,0
1701,1,1,2,0,32,12185540,0,1,0,0,0,0,0
963,1,1,1,0,39,11224050,0,0,1,0,0,0,0
1889,2,1,2,1,34,13041980,0,1,0,0,0,0,0
1544,2,1,1,1,51,7359840,0,0,0,0,0,0,1
916,1,1,1,1,11,12501600,0,0,1,0,0,0,0
1175,1,1,1,0,5,6898250,0,0,0,0,1,0,0
1966,2,1,2,1,20,14622250,0,1,0,0,0,0,0
2292,4,2,0,0,24,12996720,0,0,0,1,0,0,0
1781,1,1,2,0,40,11430420,0,1,0,0,0,0,0
1075,1,1,1,0,17,7541750,0,0,0,0,1,0,0
1056,1,1,1,1,9,9341900,0,0,1,0,0,0,0
948,1,1,1,0,22,8159260,0,0,1,0,0,0,0
1002,1,1,1,0,36,11515200,0,0,1,0,0,0,0
823,1,1,0,1,37,6420875,0,0,0,0,1,0,0
856,1,1,1,0,24,9656600,0,0,1,0,0,0,0
1432,2,1,1,0,28,8925160,0,0,0,1,0,0,0
742,1,1,0,1,23,6037545,1,0,0,0,0,0,0
1743,2,1,1,1,8,10882620,0,0,0,1,0,0,0
2311,4,2,0,0,10,12784640,0,0,0,1,0,0,0
1055,1,1,1,0,48,8060000,0,0,0,0,1,0,0
1641,2,1,1,1,9,16137480,0,0,0,0,0,0,1
690,1,1,0,1,23,6443000,0,0,0,0,1,0,0
756,1,1,0,1,14,9960220,0,0,1,0,0,0,0
1704,2,1,1,0,19,10906430,0,0,0,0,0,0,1
680,1,1,0,0,43,3404000,0,0,0,0,1,0,0
1734,1,1,2,0,32,12683980,0,1,0,0,0,0,0
1033,1,1,1,1,30,8057450,1,0,0,0,0,0,0
757,1,1,0,1,37,9094750,0,0,0,0,1,0,0
1912,3,2,0,1,51,10011470,0,0,0,0,0,0,1
845,1,1,1,0,28,6519000,0,0,1,0,0,0,0
1275,2,1,1,0,38,14008700,0,0,1,0,0,0,0
1173,1,1,1,1,11,9562650,0,0,1,0,0,0,0
1502,2,1,1,0,12,9325860,0,0,0,1,0,0,0
1187,1,1,1,1,13,13533950,0,0,1,0,0,0,0
1889,2,1,2,0,7,20707160,0,1,0,0,0,0,0
1853,2,1,2,0,20,11698300,0,0,0,0,0,1,0
603,1,1,0,0,39,5342000,1,0,0,0,0,0,0
2172,3,2,0,1,23,17193660,0,0,0,1,0,0,0
1507,1,1,2,0,15,17294550,0,1,0,0,0,0,0
692,1,1,0,0,6,6999250,0,0,0,0,1,0,0
1897,3,2,0,0,46,7977570,0,0,0,0,0,0,1
1607,2,1,1,0,54,8528780,0,0,0,0,0,0,1
1607,2,1,1,1,29,14209800,0,0,0,1,0,0,0
1853,2,1,2,0,40,13026640,0,1,0,0,0,0,0
1121,1,1,1,1,4,10768720,0,0,1,0,0,0,0
2279,4,2,0,1,26,13582900,0,0,0,1,0,0,0
729,1,1,0,0,9,6853550,1,0,0,0,0,0,0
794,1,1,0,0,33,10214695,1,0,0,0,0,0,0
800,1,1,0,1,13,11900750,0,0,1,0,0,0,0
1292,2,1,1,0,19,10309290,0,0,1,0,0,0,0
831,1,1,1,0,16,7656640,1,0,0,0,0,0,0
1850,3,2,0,1,37,15746590,0,0,0,0,0,0,1
1454,2,2,0,0,29,5829500,0,0,0,0,1,0,0
1053,1,1,1,0,3,12486800,0,0,1,0,0,0,0
1115,1,1,1,1,37,9795370,1,0,0,0,0,0,0
1498,2,1,1,0,27,9023100,0,0,0,1,0,0,0
992,1,1,1,1,20,10442550,0,0,1,0,0,0,0
520,1,1,0,1,44,4321000,0,0,0,0,1,0,0
833,1,1,1,0,33,11280410,1,0,0,0,0,0,0
1114,1,1,1,0,19,13551850,0,0,1,0,0,0,0
753,1,1,0,1,33,8798750,0,0,0,0,1,0,0
1705,1,1,2,1,22,11813340,0,1,0,0,0,0,0
934,1,1,1,1,7,12032720,1,0,0,0,0,0,0
1101,1,1,1,1,31,7704750,0,0,0,0,1,0,0
1104,1,1,1,1,12,14395000,0,0,1,0,0,0,0
1085,1,1,1,0,21,8716800,0,0,1,0,0,0,0
1015,1,1,1,1,38,13076450,0,0,1,0,0,0,0
1389,2,2,0,1,42,8863750,0,0,0,0,1,0,0
1179,1,1,1,0,7,10696480,0,0,1,0,0,0,0
855,1,1,1,1,6,9354600,0,0,1,0,0,0,0
897,1,1,1,0,14,9850425,1,0,0,0,0,0,0
1762,1,1,2,0,31,13407250,0,1,0,0,0,0,0
726,1,1,0,0,6,10370100,0,0,1,0,0,0,0
1285,2,1,1,1,40,15982000,0,0,1,0,0,0,0
940,1,1,1,0,13,11359500,0,0,1,0,0,0,0
1914,2,1,2,1,17,14499510,0,1,0,0,0,0,0
1285,2,2,0,0,27,11955405,1,0,0,0,0,0,0
707,1,1,0,0,23,7133850,0,0,1,0,0,0,0
939,1,1,1,1,30,12459650,0,0,1,0,0,0,0
1911,2,1,2,0,30,21220250,0,0,0,0,0,1,0
1697,1,1,2,0,30,12480160,0,1,0,0,0,0,0
740,1,1,0,1,9,9002750,0,0,1,0,0,0,0
1639,1,1,2,0,31,12041320,0,0,0,0,0,1,0
1210,2,1,1,0,39,9967250,0,0,1,0,0,0,0
1467,2,2,0,1,15,5729750,0,0,0,0,1,0,0
1412,2,2,0,0,14,11673500,0,0,0,0,1,0,0
1124,1,1,1,0,24,13030600,0,0,1,0,0,0,0
1996,2,1,2,0,33,20618810,0,1,0,0,0,0,0
1632,2,2,0,0,50,6827500,0,0,0,0,1,0,0
1021,1,1,1,0,22,9338270,0,0,1,0,0,0,0
1448,2,2,0,0,39,12252250,0,0,0,0,1,0,0
2450,4,2,0,0,26,11967520,0,0,0,1,0,0,0
941,1,1,1,1,20,9868000,0,0,1,0,0,0,0
1412,2,1,1,1,25,10678140,0,0,0,1,0,0,0
1153,1,1,1,0,20,12866800,0,0,1,0,0,0,0
1690,1,1,2,1,23,19526110,0,0,0,0,0,1,0
1307,1,1,1,1,12,9272780,0,0,0,1,0,0,0
1635,2,1,1,1,47,9570490,0,0,0,0,0,0,1
772,1,1,0,1,16,10132150,0,0,1,0,0,0,0
1438,2,2,0,1,46,12393500,0,0,0,0,1,0,0
1505,1,1,2,1,34,11086380,0,0,0,0,0,1,0
1635,2,2,0,0,26,8820750,0,0,0,0,1,0,0
1631,1,1,2,1,21,12251750,0,1,0,0,0,0,0
1585,1,1,2,1,41,11828320,0,0,0,0,0,1,0
1117,1,1,1,0,16,12704950,0,0,1,0,0,0,0
1296,1,1,1,1,26,11235250,0,0,0,0,1,0,0
1238,2,1,1,0,38,9258310,0,0,1,0,0,0,0
1859,3,2,0,1,27,16018960,0,0,0,1,0,0,0
2239,4,2,0,0,19,11563580,0,0,0,1,0,0,0
1771,2,1,1,0,35,8129650,0,0,0,0,0,0,1
626,1,1,0,1,36,5251640,1,0,0,0,0,0,0
978,1,1,1,0,39,8196110,0,0,1,0,0,0,0
1586,1,1,2,0,34,10259180,0,0,0,0,0,1,0
1196,1,1,1,0,5,11135270,0,0,1,0,0,0,0
1225,2,1,1,1,7,11116500,0,0,1,0,0,0,0
812,1,1,1,1,5,9663350,0,0,1,0,0,0,0
1436,2,2,0,0,42,11799500,0,0,0,0,1,0,0
1019,1,1,1,1,47,10472250,0,0,0,0,1,0,0
1203,2,1,1,1,38,13491500,0,0,1,0,0,0,0
1027,1,1,1,0,28,11827400,0,0,1,0,0,0,0
1974,3,2,0,1,51,11031970,0,0,0,0,0,0,1
1746,2,1,1,1,25,9964150,0,0,0,0,0,0,1
1711,2,1,1,0,25,10248940,0,0,0,1,0,0,0
1918,2,1,2,1,42,12574290,0,0,0,0,0,1,0
1083,1,1,1,0,12,5159375,0,0,0,0,1,0,0
826,1,1,0,0,13,4646250,0,0,0,0,1,0,0
1624,2,1,1,0,40,9031800,0,0,0,0,0,0,1
1122,1,1,1,0,28,13180400,0,0,1,0,0,0,0
1906,2,1,2,0,41,20020970,0,1,0,0,0,0,0
849,1,1,1,0,32,7061130,0,0,1,0,0,0,0
1793,1,1,2,1,28,12813210,0,1,0,0,0,0,0
1936,3,2,0,1,9,10737430,0,0,0,0,0,0,1
1956,3,2,0,1,44,9590830,0,0,0,0,0,0,1
1778,3,2,0,1,29,10502000,0,0,0,1,0,0,0
1075,1,1,1,0,6,8543500,0,0,0,0,1,0,0
541,1,1,0,1,21,4894125,0,0,0,0,1,0,0
1166,1,1,1,0,16,14248200,0,0,1,0,0,0,0
533,1,1,0,0,24,3000375,0,0,0,0,1,0,0
738,1,1,0,1,31,7660600,0,0,1,0,0,0,0
1771,1,1,2,1,15,20591120,0,0,0,0,0,1,0
1687,1,1,2,1,31,11407570,0,1,0,0,0,0,0
1970,3,2,0,0,6,14949120,0,0,0,1,0,0,0
1620,2,2,0,1,43,9163250,0,0,0,0,1,0,0
668,1,1,0,0,37,3781250,0,0,0,0,1,0,0
1542,2,1,1,1,48,10453060,0,0,0,0,0,0,1
1551,1,1,2,0,9,12435730,0,0,0,0,0,1,0
2221,4,2,0,0,20,11682020,0,0,0,1,0,0,0
1522,2,1,1,0,14,9268680,0,0,0,0,0,0,1
1539,2,1,1,1,23,9879360,0,0,0,0,0,0,1
1866,2,1,2,1,25,15678280,0,0,0,0,0,1,0
1874,2,1,2,1,27,14602660,0,1,0,0,0,0,0
2097,3,2,0,0,22,10668780,0,0,0,1,0,0,0
1159,1,1,1,0,17,12415500,0,0,1,0,0,0,0
1438,2,1,1,1,9,14509000,0,0,0,1,0,0,0
863,1,1,1,0,22,7341810,0,0,1,0,0,0,0
1292,1,1,1,0,32,10339000,0,0,0,0,1,0,0
1691,1,1,2,1,28,12549660,0,1,0,0,0,0,0
1894,2,1,2,1,38,12680410,0,1,0,0,0,0,0
1174,1,1,1,0,35,13328250,0,0,1,0,0,0,0
1838,3,2,0,0,44,9952680,0,0,0,0,0,0,1
1582,2,2,0,0,4,12570750,0,0,0,0,1,0,0
1951,3,2,0,0,7,9772960,0,0,0,1,0,0,0
1237,1,1,1,1,22,6823875,0,0,0,0,1,0,0
1989,3,2,0,1,36,9188290,0,0,0,0,0,0,1
1129,1,1,1,1,30,14614100,0,0,1,0,0,0,0
768,1,1,0,1,36,7462400,0,0,1,0,0,0,0
1056,1,1,1,0,39,6930720,0,0,1,0,0,0,0
1585,1,1,2,0,42,17805860,0,0,0,0,0,1,0
1789,3,2,0,1,8,11874360,0,0,0,1,0,0,0
1869,3,2,0,0,14,15941330,0,0,0,0,0,0,1
520,1,1,0,0,19,5246250,0,0,0,0,1,0,0
738,1,1,0,1,12,10625000,0,0,1,0,0,0,0
1914,3,2,0,1,8,11781260,0,0,0,0,0,0,1
1576,1,1,2,0,15,12560000,0,1,0,0,0,0,0
869,1,1,1,0,37,6831950,0,0,1,0,0,0,0
635,1,1,0,0,40,6000900,1,0,0,0,0,0,0
1875,2,1,2,1,7,14640260,0,1,0,0,0,0,0
2344,4,2,0,0,17,18963740,0,0,0,1,0,0,0
1804,2,1,2,1,24,14507380,0,1,0,0,0,0,0
985,1,1,1,0,40,7375400,1,0,0,0,0,0,0
1589,1,1,2,1,17,18676960,0,1,0,0,0,0,0
1390,2,2,0,1,33,7941000,0,0,0,0,1,0,0
2435,4,2,0,0,14,12911300,0,0,0,1,0,0,0
1145,1,1,1,1,28,11804935,1,0,0,0,0,0,0
714,1,1,0,0,19,8191450,0,0,1,0,0,0,0
1174,1,1,1,0,24,12980150,0,0,1,0,0,0,0
1936,2,1,2,0,27,21320640,0,1,0,0,0,0,0
1477,2,2,0,0,26,9898250,0,0,0,0,1,0,0
1017,1,1,1,1,6,9715500,0,0,0,0,1,0,0
943,1,1,1,0,17,7710860,0,0,1,0,0,0,0
1515,1,1,2,0,33,11415610,0,0,0,0,0,1,0
1071,1,1,1,0,37,9277020,0,0,1,0,0,0,0
1937,3,2,0,0,9,10670850,0,0,0,0,0,0,1
2440,4,2,0,1,11,14217020,0,0,0,1,0,0,0
892,1,1,1,1,26,8027540,0,0,1,0,0,0,0
1951,3,2,0,0,11,15635990,0,0,0,0,0,0,1
1452,2,2,0,0,13,8008250,0,0,0,0,1,0,0
1605,2,1,1,0,26,11710370,0,0,0,0,0,0,1
733,1,1,0,0,15,7487660,0,0,1,0,0,0,0
616,1,1,0,0,36,5452000,0,0,0,0,1,0,0
1525,1,1,2,0,15,12019000,0,1,0,0,0,0,0
1577,2,1,1,0,4,9218040,0,0,0,1,0,0,0
1002,1,1,1,1,7,7731120,1,0,0,0,0,0,0
1792,2,1,1,1,44,15370850,0,0,0,0,0,0,1
721,1,1,0,1,32,7947370,0,0,1,0,0,0,0
1530,1,1,2,1,10,17340400,0,0,0,0,0,1,0
723,1,1,0,1,15,10659650,0,0,1,0,0,0,0
840,1,1,1,0,21,6578415,1,0,0,0,0,0,0
1254,1,1,1,1,17,8656000,0,0,0,0,1,0,0
1129,1,1,1,1,27,6472125,0,0,0,0,1,0,0
1272,2,2,0,0,19,9889600,1,0,0,0,0,0,0
1085,1,1,1,1,31,8920280,1,0,0,0,0,0,0
1922,3,2,0,0,10,10739020,0,0,0,0,0,0,1
994,1,1,1,0,28,11534600,0,0,1,0,0,0,0
1798,2,1,1,1,47,9409960,0,0,0,0,0,0,1
1544,2,1,1,0,14,13104880,0,0,0,0,0,0,1
1740,2,1,1,1,30,12192300,0,0,0,0,0,0,1
1676,2,1,1,0,46,8932590,0,0,0,0,0,0,1
1209,2,2,0,1,18,10672285,1,0,0,0,0,0,0
1397,2,1,1,1,17,12774540,0,0,0,1,0,0,0
1028,1,1,1,1,11,7087250,0,0,0,0,1,0,0
1063,1,1,1,1,7,10525805,1,0,0,0,0,0,0
1596,2,1,1,1,54,9637350,0,0,0,0,0,0,1
648,1,1,0,0,24,8044160,1,0,0,0,0,0,0
1732,2,1,1,0,5,8913270,0,0,0,0,0,0,1
1100,1,1,1,0,26,9171700,0,0,1,0,0,0,0
1182,1,1,1,0,31,10876790,0,0,1,0,0,0,0
2137,3,2,0,0,20,11810540,0,0,0,1,0,0,0
1298,2,1,1,1,36,16006000,0,0,1,0,0,0,0
1581,2,1,1,1,14,7763400,0,0,0,0,0,0,1
1520,2,1,1,0,29,7522430,0,0,0,0,0,0,1
785,1,1,0,0,33,7335200,0,0,1,0,0,0,0
1929,3,2,0,1,31,16070870,0,0,0,0,0,0,1
765,1,1,0,1,40,6860600,0,0,1,0,0,0,0
2215,3,2,0,1,12,11596240,0,0,0,1,0,0,0
1599,2,1,1,1,20,10148600,0,0,0,1,0,0,0
1320,1,1,1,0,12,11851240,0,0,0,1,0,0,0
1527,1,1,2,1,38,18686210,0,0,0,0,0,1,0
803,1,1,1,0,20,6811400,0,0,1,0,0,0,0
778,1,1,0,0,16,9821540,1,0,0,0,0,0,0
1917,2,1,2,0,11,14105580,0,0,0,0,0,1,0
1762,1,1,2,0,41,18333020,0,0,0,0,0,1,0
1662,1,1,2,1,22,12916910,0,1,0,0,0,0,0
691,1,1,0,0,31,5499565,1,0,0,0,0,0,0
1142,1,1,1,0,35,8559850,0,0,1,0,0,0,0
965,1,1,1,1,35,6641500,0,0,0,0,1,0,0
1793,2,1,1,1,50,6980320,0,0,0,0,0,0,1
1021,1,1,1,0,32,9304770,0,0,1,0,0,0,0
1097,1,1,1,1,9,14874950,0,0,1,0,0,0,0
1753,2,1,1,0,50,6928000,0,0,0,0,0,0,1
1941,2,1,2,1,12,16538570,0,0,0,0,0,1,0
1067,1,1,1,0,30,9112450,0,0,1,0,0,0,0
733,1,1,0,1,24,10548750,0,0,1,0,0,0,0
1856,2,1,2,0,20,14168130,0,1,0,0,0,0,0
961,1,1,1,0,32,8402320,0,0,1,0,0,0,0
681,1,1,0,0,48,2640250,0,0,0,0,1,0,0
1550,2,1,1,0,16,12337670,0,0,0,0,0,0,1
1766,1,1,2,0,23,17722310,0,1,0,0,0,0,0
983,1,1,1,0,29,8978460,0,0,1,0,0,0,0
1638,1,1,2,0,19,10514930,0,1,0,0,0,0,0
2092,3,2,0,0,7,11431740,0,0,0,1,0,0,0
942,1,1,1,0,29,7913300,0,0,1,0,0,0,0
1627,2,2,0,0,39,6054750,0,0,0,0,1,0,0
932,1,1,1,0,28,7190600,0,0,1,0,0,0,0
715,1,1,0,0,22,5091750,0,0,0,0,1,0,0
1140,1,1,1,1,50,6519000,0,0,0,0,1,0,0
1658,1,1,2,1,27,14375730,0,1,0,0,0,0,0
1112,1,1,1,0,18,11780070,1,0,0,0,0,0,0
1584,1,1,2,0,35,11061120,0,1,0,0,0,0,0
1894,3,2,0,0,17,16025310,0,0,0,0,0,0,1
791,1,1,0,1,20,6818200,1,0,0,0,0,0,0
715,1,1,0,0,35,7283800,0,0,1,0,0,0,0
2495,4,2,0,0,28,12496560,0,0,0,1,0,0,0
1015,1,1,1,0,43,7479000,0,0,0,0,1,0,0
1125,1,1,1,0,9,13090350,0,0,1,0,0,0,0
1964,2,1,2,0,41,13651240,0,1,0,0,0,0,0
1975,3,2,0,0,9,15443180,0,0,0,1,0,0,0
1759,2,1,1,0,11,10625200,0,0,0,1,0,0,0
1222,2,1,1,1,27,10569390,0,0,1,0,0,0,0
1587,1,1,2,0,42,10880340,0,1,0,0,0,0,0
1992,3,2,0,1,6,10011770,0,0,0,0,0,0,1
2458,4,2,0,0,4,20139900,0,0,0,1,0,0,0
837,1,1,1,1,37,10805855,1,0,0,0,0,0,0
964,1,1,1,0,26,8814250,0,0,0,0,1,0,0
1170,1,1,1,1,40,5783750,0,0,0,0,1,0,0
1823,2,1,2,1,41,20819590,0,1,0,0,0,0,0
1159,1,1,1,1,40,10444400,1,0,0,0,0,0,0
1288,2,2,0,0,27,9827320,1,0,0,0,0,0,0
1724,1,1,2,1,43,12303260,0,1,0,0,0,0,0
1130,1,1,1,1,35,9943840,1,0,0,0,0,0,0
1977,2,1,2,0,33,11141710,0,1,0,0,0,0,0
633,1,1,0,0,34,5619510,1,0,0,0,0,0,0
1237,2,1,1,0,37,9609040,0,0,1,0,0,0,0
1599,1,1,2,0,34,9743650,0,1,0,0,0,0,0
969,1,1,1,0,33,3867250,0,0,0,0,1,0,0
1292,2,1,1,0,38,9459100,0,0,1,0,0,0,0
1229,2,1,1,0,26,9295300,0,0,1,0,0,0,0
768,1,1,0,0,9,6789500,0,0,1,0,0,0,0
1878,2,1,2,1,40,14239590,0,1,0,0,0,0,0
2134,3,2,0,1,21,12856900,0,0,0,1,0,0,0
682,1,1,0,0,13,9810510,1,0,0,0,0,0,0
1815,2,1,2,1,23,13046310,0,0,0,0,0,1,0
1687,2,1,1,0,15,9729900,0,0,0,1,0,0,0
535,1,1,0,0,46,3844375,0,0,0,0,1,0,0
1109,1,1,1,1,36,9189800,0,0,1,0,0,0,0
1333,2,1,1,0,10,8446600,0,0,0,1,0,0,0
1987,3,2,0,1,44,12306030,0,0,0,0,0,0,1
943,1,1,1,1,26,12219050,0,0,1,0,0,0,0
1633,2,1,1,1,39,14135780,0,0,0,0,0,0,1
1513,2,2,0,1,37,11547750,0,0,0,0,1,0,0
1910,2,1,2,0,39,14228100,0,1,0,0,0,0,0
1581,2,1,1,0,42,9456590,0,0,0,0,0,0,1
1239,2,1,1,1,27,10599680,0,0,1,0,0,0,0
1414,2,2,0,1,19,9491000,0,0,0,0,1,0,0
755,1,1,0,0,12,6972000,0,0,1,0,0,0,0
826,1,1,1,1,37,7866370,0,0,1,0,0,0,0
1582,1,1,2,0,8,10598610,0,1,0,0,0,0,0
1454,2,2,0,0,28,8930250,0,0,0,0,1,0,0
1226,1,1,1,1,37,7853250,0,0,0,0,1,0,0
949,1,1,1,0,7,4155500,0,0,0,0,1,0,0
1875,2,1,2,0,45,13171300,0,1,0,0,0,0,0
2152,3,2,0,0,13,10954860,0,0,0,1,0,0,0
1252,2,2,0,0,37,10759755,1,0,0,0,0,0,0
1601,1,1,2,0,16,10995790,0,1,0,0,0,0,0
1515,1,1,2,1,29,12627100,0,0,0,0,0,1,0
1638,2,1,1,1,39,10843900,0,0,0,0,0,0,1
1979,3,2,0,1,36,9733590,0,0,0,0,0,0,1
1647,2,1,1,0,16,8808920,0,0,0,1,0,0,0
1158,1,1,1,1,25,10554810,0,0,1,0,0,0,0
2323,4,2,0,0,12,13774320,0,0,0,1,0,0,0
1901,3,2,0,1,36,17657420,0,0,0,0,0,0,1
1252,1,1,1,1,17,6387750,0,0,0,0,1,0,0
1891,3,2,0,1,34,11667930,0,0,0,0,0,0,1
1816,2,1,2,0,9,13369230,0,1,0,0,0,0,0
1369,2,1,1,1,14,11134480,0,0,0,1,0,0,0
1167,1,1,1,1,36,9553540,0,0,1,0,0,0,0
1781,3,2,0,0,17,15979940,0,0,0,1,0,0,0
1512,1,1,2,0,43,17084160,0,1,0,0,0,0,0
1611,1,1,2,0,16,20119920,0,0,0,0,0,1,0
1856,3,2,0,1,15,10973700,0,0,0,0,0,0,1
1539,1,1,2,0,20,10756350,0,1,0,0,0,0,0
1965,3,2,0,1,13,11779280,0,0,0,1,0,0,0
788,1,1,0,0,22,8578100,0,0,1,0,0,0,0
848,1,1,1,0,29,6568510,0,0,1,0,0,0,0
987,1,1,1,1,11,11541050,0,0,1,0,0,0,0
1021,1,1,1,1,48,5275500,0,0,0,0,1,0,0
1282,2,1,1,0,25,9293090,0,0,1,0,0,0,0
1254,1,1,1,0,35,5769250,0,0,0,0,1,0,0
1511,2,1,1,0,55,6435700,0,0,0,0,0,0,1
920,1,1,1,1,31,9747565,1,0,0,0,0,0,0
700,1,1,0,1,21,6870115,1,0,0,0,0,0,0
1929,3,2,0,0,12,7931560,0,0,0,0,0,0,1
1820,3,2,0,1,31,9606220,0,0,0,0,0,0,1
2039,3,2,0,0,10,10854800,0,0,0,1,0,0,0
935,1,1,1,0,39,5972585,1,0,0,0,0,0,0
648,1,1,0,0,12,5842880,1,0,0,0,0,0,0
2034,3,2,0,0,15,11346500,0,0,0,1,0,0,0
1543,1,1,2,0,13,11202460,0,0,0,0,0,1,0
2366,4,2,0,0,21,17739020,0,0,0,1,0,0,0
876,1,1,1,1,34,10337820,0,0,1,0,0,0,0
1422,2,1,1,1,13,9651120,0,0,0,1,0,0,0
1877,3,2,0,0,52,8812240,0,0,0,0,0,0,1
916,1,1,1,0,19,6624750,0,0,0,0,1,0,0
1462,2,1,1,1,11,12928440,0,0,0,1,0,0,0
859,1,1,1,1,20,12305150,0,0,1,0,0,0,0
1098,1,1,1,1,3,13404800,0,0,1,0,0,0,0
1326,1,1,1,1,36,8272250,0,0,0,0,1,0,0
1866,3,2,0,1,30,16367000,0,0,0,0,0,0,1
1032,1,1,1,0,30,7929540,0,0,1,0,0,0,0
579,1,1,0,1,5,5639375,0,0,0,0,1,0,0
1366,2,2,0,1,21,11943500,0,0,0,0,1,0,0
1830,3,2,0,0,7,10893740,0,0,0,1,0,0,0
1912,3,2,0,1,51,10618990,0,0,0,0,0,0,1
1748,1,1,2,0,5,12081890,0,0,0,0,0,1,0
2415,4,2,0,1,10,14090500,0,0,0,1,0,0,0
1887,2,1,2,1,38,21815360,0,1,0,0,0,0,0
642,1,1,0,1,30,9352665,1,0,0,0,0,0,0
1210,2,1,1,1,23,10746250,0,0,1,0,0,0,0
2111,3,2,0,1,9,12744600,0,0,0,1,0,0,0
1574,2,1,1,0,5,12009700,0,0,0,0,0,0,1
1525,1,1,2,0,27,11510790,0,0,0,0,0,1,0
801,1,1,1,0,39,10183450,0,0,1,0,0,0,0
1642,1,1,2,0,33,11228760,0,0,0,0,0,1,0
1382,2,2,0,1,48,12723750,0,0,0,0,1,0,0
1901,3,2,0,0,48,9446410,0,0,0,0,0,0,1
714,1,1,0,1,10,6677700,0,0,1,0,0,0,0
1952,3,2,0,1,6,16586820,0,0,0,0,0,0,1
741,1,1,0,1,22,6630650,0,0,1,0,0,0,0
1786,1,1,2,1,25,20709050,0,1,0,0,0,0,0
1047,1,1,1,1,17,8148875,0,0,0,0,1,0,0
964,1,1,1,1,46,7637750,0,0,0,0,1,0,0
627,1,1,0,0,5,5829000,0,0,0,0,1,0,0
921,1,1,1,1,27,12051200,0,0,1,0,0,0,0
989,1,1,1,1,19,10493650,0,0,1,0,0,0,0
1217,2,2,0,0,25,11226890,1,0,0,0,0,0,0
1209,2,2,0,0,38,7466370,1,0,0,0,0,0,0
1600,1,1,2,0,18,18439310,0,1,0,0,0,0,0
740,1,1,0,1,11,10671200,0,0,1,0,0,0,0
1295,1,1,1,0,42,9104500,0,0,0,0,1,0,0
1005,1,1,1,1,32,10250450,0,0,1,0,0,0,0
908,1,1,1,1,41,6172500,0,0,0,0,1,0,0
1260,1,1,1,0,16,12038750,0,0,0,0,1,0,0
1052,1,1,1,0,29,8187100,0,0,1,0,0,0,0
1718,2,1,1,1,26,10894470,0,0,0,0,0,0,1
1286,2,1,1,0,23,9593250,0,0,1,0,0,0,0
765,1,1,0,1,34,7728500,0,0,1,0,0,0,0
1206,2,1,1,0,40,12751600,0,0,1,0,0,0,0
2268,4,2,0,1,11,18815020,0,0,0,1,0,0,0
1300,1,1,1,1,15,13669300,0,0,0,1,0,0,0
